id,igdb_id,twitch_id,name,datetime,view_count
115_4_27_13,115,21779,League of Legends,2023-04-27 13:02:02.264555+00:00,91040
1372_4_27_13,1372,32399,Counter-Strike: Global Offensive,2023-04-27 13:02:02.264555+00:00,73778
1020_4_27_13,1020,32982,Grand Theft Auto V,2023-04-27 13:02:02.264555+00:00,53979
178282_4_27_13,178282,213930085,Honkai: Star Rail,2023-04-27 13:02:02.264555+00:00,37260
114795_4_27_13,114795,511224,Apex Legends,2023-04-27 13:02:02.264555+00:00,37406
7360_4_27_13,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-27 13:02:02.264555+00:00,35154
117199_4_27_13,117199,512033,GODDESS OF VICTORY: NIKKE,2023-04-27 13:02:02.264555+00:00,31508
123_4_27_13,123,18122,World of Warcraft,2023-04-27 13:02:02.264555+00:00,26945
67381_4_27_13,67381,26128,No Heroes Allowed!,2023-04-27 13:02:02.264555+00:00,29172
1905_4_27_13,1905,33214,Fortnite,2023-04-27 13:02:02.264555+00:00,20599
120176_4_27_13,120176,513143,Teamfight Tactics,2023-04-27 13:02:02.264555+00:00,28062
27789_4_27_13,27789,493057,PUBG: BATTLEGROUNDS,2023-04-27 13:02:02.264555+00:00,24590
45517_4_27_13,45517,29452,Virtual Casino,2023-04-27 13:02:02.264555+00:00,21021
131800_4_27_13,131800,512710,Call of Duty: Warzone,2023-04-27 13:02:02.264555+00:00,18725
2903_4_27_13,2903,66170,Warframe,2023-04-27 13:02:02.264555+00:00,17929
2963_4_27_14,2963,29595,Dota 2,2023-04-27 14:02:02.628033+00:00,205722
3277_4_27_14,3277,263490,Rust,2023-04-27 14:02:02.628033+00:00,146579
126459_4_27_14,126459,516575,VALORANT,2023-04-27 14:02:02.628033+00:00,110997
121_4_27_14,121,27471,Minecraft,2023-04-27 14:02:02.628033+00:00,126430
115_4_27_14,115,21779,League of Legends,2023-04-27 14:02:02.628033+00:00,103864
1372_4_27_14,1372,32399,Counter-Strike: Global Offensive,2023-04-27 14:02:02.628033+00:00,84606
1020_4_27_14,1020,32982,Grand Theft Auto V,2023-04-27 14:02:02.628033+00:00,59338
178282_4_27_14,178282,213930085,Honkai: Star Rail,2023-04-27 14:02:02.628033+00:00,45017
114795_4_27_14,114795,511224,Apex Legends,2023-04-27 14:02:02.628033+00:00,33533
7360_4_27_14,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-27 14:02:02.628033+00:00,38238
1905_4_27_14,1905,33214,Fortnite,2023-04-27 14:02:02.628033+00:00,27366
123_4_27_14,123,18122,World of Warcraft,2023-04-27 14:02:02.628033+00:00,31490
27789_4_27_14,27789,493057,PUBG: BATTLEGROUNDS,2023-04-27 14:02:02.628033+00:00,29697
67381_4_27_14,67381,26128,No Heroes Allowed!,2023-04-27 14:02:02.628033+00:00,28539
131800_4_27_14,131800,512710,Call of Duty: Warzone,2023-04-27 14:02:02.628033+00:00,24300
120176_4_27_14,120176,513143,Teamfight Tactics,2023-04-27 14:02:02.628033+00:00,23520
2903_4_27_14,2903,66170,Warframe,2023-04-27 14:02:02.628033+00:00,20188
45517_4_27_14,45517,29452,Virtual Casino,2023-04-27 14:02:02.628033+00:00,20880
18866_4_27_14,18866,491487,Dead by Daylight,2023-04-27 14:02:02.628033+00:00,14917
2963_4_27_15,2963,29595,Dota 2,2023-04-27 15:02:08.113445+00:00,155105
3277_4_27_15,3277,263490,Rust,2023-04-27 15:02:08.113445+00:00,147465
115_4_27_15,115,21779,League of Legends,2023-04-27 15:02:08.113445+00:00,115636
121_4_27_15,121,27471,Minecraft,2023-04-27 15:02:08.113445+00:00,125395
126459_4_27_15,126459,516575,VALORANT,2023-04-27 15:02:08.113445+00:00,94182
1020_4_27_15,1020,32982,Grand Theft Auto V,2023-04-27 15:02:08.113445+00:00,73111
1372_4_27_15,1372,32399,Counter-Strike: Global Offensive,2023-04-27 15:02:08.113445+00:00,93322
178282_4_27_15,178282,213930085,Honkai: Star Rail,2023-04-27 15:02:08.113445+00:00,44798
1905_4_27_15,1905,33214,Fortnite,2023-04-27 15:02:08.113445+00:00,31606
123_4_27_15,123,18122,World of Warcraft,2023-04-27 15:02:08.113445+00:00,35389
114795_4_27_15,114795,511224,Apex Legends,2023-04-27 15:02:08.113445+00:00,27307
7360_4_27_15,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-27 15:02:08.113445+00:00,37610
120176_4_27_15,120176,513143,Teamfight Tactics,2023-04-27 15:02:08.113445+00:00,31060
131800_4_27_15,131800,512710,Call of Duty: Warzone,2023-04-27 15:02:08.113445+00:00,27295
7329_4_27_15,7329,460637,Dead Island 2,2023-04-27 15:02:08.113445+00:00,19772
67381_4_27_15,67381,26128,No Heroes Allowed!,2023-04-27 15:02:08.113445+00:00,27477
205780_4_27_15,205780,1745202732,FIFA 23,2023-04-27 15:02:08.113445+00:00,24880
45517_4_27_15,45517,29452,Virtual Casino,2023-04-27 15:02:08.113445+00:00,24436
1911_4_27_15,1911,29307,Path of Exile,2023-04-27 15:02:08.113445+00:00,21396
2963_4_27_16,2963,29595,Dota 2,2023-04-27 16:02:17.913589+00:00,242676
126459_4_27_16,126459,516575,VALORANT,2023-04-27 16:02:17.913589+00:00,115487
3277_4_27_16,3277,263490,Rust,2023-04-27 16:02:17.913589+00:00,145577
115_4_27_16,115,21779,League of Legends,2023-04-27 16:02:17.913589+00:00,123903
1372_4_27_16,1372,32399,Counter-Strike: Global Offensive,2023-04-27 16:02:17.913589+00:00,125052
121_4_27_16,121,27471,Minecraft,2023-04-27 16:02:17.913589+00:00,124151
1020_4_27_16,1020,32982,Grand Theft Auto V,2023-04-27 16:02:17.913589+00:00,87547
178282_4_27_16,178282,213930085,Honkai: Star Rail,2023-04-27 16:02:17.913589+00:00,52861
1905_4_27_16,1905,33214,Fortnite,2023-04-27 16:02:17.913589+00:00,41069
201156_4_27_16,201156,1407096487,Star Wars Jedi: Survivor,2023-04-27 16:02:17.913589+00:00,45354
123_4_27_16,123,18122,World of Warcraft,2023-04-27 16:02:17.913589+00:00,36332
114795_4_27_16,114795,511224,Apex Legends,2023-04-27 16:02:17.913589+00:00,31084
7360_4_27_16,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-27 16:02:17.913589+00:00,40018
205780_4_27_16,205780,1745202732,FIFA 23,2023-04-27 16:02:17.913589+00:00,33004
131800_4_27_16,131800,512710,Call of Duty: Warzone,2023-04-27 16:02:17.913589+00:00,28980
120176_4_27_16,120176,513143,Teamfight Tactics,2023-04-27 16:02:17.913589+00:00,27478
7329_4_27_16,7329,460637,Dead Island 2,2023-04-27 16:02:17.913589+00:00,25794
67381_4_27_16,67381,26128,No Heroes Allowed!,2023-04-27 16:02:17.913589+00:00,26051
18866_4_27_16,18866,491487,Dead by Daylight,2023-04-27 16:02:17.913589+00:00,17581
2963_4_27_17,2963,29595,Dota 2,2023-04-27 17:01:51.232549+00:00,235889
126459_4_27_17,126459,516575,VALORANT,2023-04-27 17:01:51.232549+00:00,207987
1372_4_27_17,1372,32399,Counter-Strike: Global Offensive,2023-04-27 17:01:51.232549+00:00,138789
1020_4_27_17,1020,32982,Grand Theft Auto V,2023-04-27 17:01:51.232549+00:00,101326
115_4_27_17,115,21779,League of Legends,2023-04-27 17:01:51.232549+00:00,116889
3277_4_27_17,3277,263490,Rust,2023-04-27 17:01:51.232549+00:00,134919
121_4_27_17,121,27471,Minecraft,2023-04-27 17:01:51.232549+00:00,124623
1905_4_27_17,1905,33214,Fortnite,2023-04-27 17:01:51.232549+00:00,61040
178282_4_27_17,178282,213930085,Honkai: Star Rail,2023-04-27 17:01:51.232549+00:00,53107
205780_4_27_17,205780,1745202732,FIFA 23,2023-04-27 17:01:51.232549+00:00,59741
201156_4_27_17,201156,1407096487,Star Wars Jedi: Survivor,2023-04-27 17:01:51.232549+00:00,53588
123_4_27_17,123,18122,World of Warcraft,2023-04-27 17:01:51.232549+00:00,43099
114795_4_27_17,114795,511224,Apex Legends,2023-04-27 17:01:51.232549+00:00,30403
131800_4_27_17,131800,512710,Call of Duty: Warzone,2023-04-27 17:01:51.232549+00:00,30332
7329_4_27_17,7329,460637,Dead Island 2,2023-04-27 17:01:51.232549+00:00,23486
45517_4_27_17,45517,29452,Virtual Casino,2023-04-27 17:01:51.232549+00:00,24491
126459_4_27_18,126459,516575,VALORANT,2023-04-27 18:02:00.752623+00:00,206790
1020_4_27_18,1020,32982,Grand Theft Auto V,2023-04-27 18:02:00.752623+00:00,120682
1372_4_27_18,1372,32399,Counter-Strike: Global Offensive,2023-04-27 18:02:00.752623+00:00,181340
2963_4_27_18,2963,29595,Dota 2,2023-04-27 18:02:00.752623+00:00,171043
115_4_27_18,115,21779,League of Legends,2023-04-27 18:02:00.752623+00:00,114660
121_4_27_18,121,27471,Minecraft,2023-04-27 18:02:00.752623+00:00,121618
3277_4_27_18,3277,263490,Rust,2023-04-27 18:02:00.752623+00:00,110992
1905_4_27_18,1905,33214,Fortnite,2023-04-27 18:02:00.752623+00:00,95015
178282_4_27_18,178282,213930085,Honkai: Star Rail,2023-04-27 18:02:00.752623+00:00,50095
123_4_27_18,123,18122,World of Warcraft,2023-04-27 18:02:00.752623+00:00,44697
114795_4_27_18,114795,511224,Apex Legends,2023-04-27 18:02:00.752623+00:00,40115
131800_4_27_18,131800,512710,Call of Duty: Warzone,2023-04-27 18:02:00.752623+00:00,38292
230769_4_27_18,230769,1327012121,September 7th,2023-04-27 18:02:00.752623+00:00,43567
205780_4_27_18,205780,1745202732,FIFA 23,2023-04-27 18:02:00.752623+00:00,39838
201156_4_27_18,201156,1407096487,Star Wars Jedi: Survivor,2023-04-27 18:02:00.752623+00:00,39300
1911_4_27_18,1911,29307,Path of Exile,2023-04-27 18:02:00.752623+00:00,32720
126459_4_27_19,126459,516575,VALORANT,2023-04-27 19:01:50.818572+00:00,190347
1020_4_27_19,1020,32982,Grand Theft Auto V,2023-04-27 19:01:50.818572+00:00,137227
1372_4_27_19,1372,32399,Counter-Strike: Global Offensive,2023-04-27 19:01:50.818572+00:00,179961
2963_4_27_19,2963,29595,Dota 2,2023-04-27 19:01:50.818572+00:00,174572
115_4_27_19,115,21779,League of Legends,2023-04-27 19:01:50.818572+00:00,121115
1905_4_27_19,1905,33214,Fortnite,2023-04-27 19:01:50.818572+00:00,115567
121_4_27_19,121,27471,Minecraft,2023-04-27 19:01:50.818572+00:00,113314
3277_4_27_19,3277,263490,Rust,2023-04-27 19:01:50.818572+00:00,101491
178282_4_27_19,178282,213930085,Honkai: Star Rail,2023-04-27 19:01:50.818572+00:00,64634
114795_4_27_19,114795,511224,Apex Legends,2023-04-27 19:01:50.818572+00:00,43687
201156_4_27_19,201156,1407096487,Star Wars Jedi: Survivor,2023-04-27 19:01:50.818572+00:00,34472
131800_4_27_19,131800,512710,Call of Duty: Warzone,2023-04-27 19:01:50.818572+00:00,45404
123_4_27_19,123,18122,World of Warcraft,2023-04-27 19:01:50.818572+00:00,42379
143776_4_27_19,143776,1724063925,Find Yourself,2023-04-27 19:01:50.818572+00:00,36117
111469_4_27_19,111469,510218,Among Us,2023-04-27 19:01:50.818572+00:00,32828
1911_4_27_19,1911,29307,Path of Exile,2023-04-27 19:01:50.818572+00:00,31330
45517_4_27_19,45517,29452,Virtual Casino,2023-04-27 19:01:50.818572+00:00,28203
126459_4_27_20,126459,516575,VALORANT,2023-04-27 20:02:08.458865+00:00,168472
1020_4_27_20,1020,32982,Grand Theft Auto V,2023-04-27 20:02:08.458865+00:00,144231
1372_4_27_20,1372,32399,Counter-Strike: Global Offensive,2023-04-27 20:02:08.458865+00:00,186355
115_4_27_20,115,21779,League of Legends,2023-04-27 20:02:08.458865+00:00,138923
1905_4_27_20,1905,33214,Fortnite,2023-04-27 20:02:08.458865+00:00,111119
2963_4_27_20,2963,29595,Dota 2,2023-04-27 20:02:08.458865+00:00,109373
121_4_27_20,121,27471,Minecraft,2023-04-27 20:02:08.458865+00:00,82960
3277_4_27_20,3277,263490,Rust,2023-04-27 20:02:08.458865+00:00,95271
111469_4_27_20,111469,510218,Among Us,2023-04-27 20:02:08.458865+00:00,83743
178282_4_27_20,178282,213930085,Honkai: Star Rail,2023-04-27 20:02:08.458865+00:00,62253
201156_4_27_20,201156,1407096487,Star Wars Jedi: Survivor,2023-04-27 20:02:08.458865+00:00,71454
7346_4_27_20,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-27 20:02:08.458865+00:00,59214
131800_4_27_20,131800,512710,Call of Duty: Warzone,2023-04-27 20:02:08.458865+00:00,51665
114795_4_27_20,114795,511224,Apex Legends,2023-04-27 20:02:08.458865+00:00,43519
123_4_27_20,123,18122,World of Warcraft,2023-04-27 20:02:08.458865+00:00,39593
45517_4_27_20,45517,29452,Virtual Casino,2023-04-27 20:02:08.458865+00:00,35711
1911_4_27_20,1911,29307,Path of Exile,2023-04-27 20:02:08.458865+00:00,31180
126459_4_27_21,126459,516575,VALORANT,2023-04-27 21:02:12.965378+00:00,337165
1020_4_27_21,1020,32982,Grand Theft Auto V,2023-04-27 21:02:12.965378+00:00,154344
1372_4_27_21,1372,32399,Counter-Strike: Global Offensive,2023-04-27 21:02:12.965378+00:00,181073
115_4_27_21,115,21779,League of Legends,2023-04-27 21:02:12.965378+00:00,107348
121_4_27_21,121,27471,Minecraft,2023-04-27 21:02:12.965378+00:00,91312
111469_4_27_21,111469,510218,Among Us,2023-04-27 21:02:12.965378+00:00,79516
201156_4_27_21,201156,1407096487,Star Wars Jedi: Survivor,2023-04-27 21:02:12.965378+00:00,77196
3277_4_27_21,3277,263490,Rust,2023-04-27 21:02:12.965378+00:00,65789
114795_4_27_21,114795,511224,Apex Legends,2023-04-27 21:02:12.965378+00:00,50528
7346_4_27_21,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-27 21:02:12.965378+00:00,52071
1905_4_27_21,1905,33214,Fortnite,2023-04-27 21:02:12.965378+00:00,34681
178282_4_27_21,178282,213930085,Honkai: Star Rail,2023-04-27 21:02:12.965378+00:00,38150
123_4_27_21,123,18122,World of Warcraft,2023-04-27 21:02:12.965378+00:00,37397
131800_4_27_21,131800,512710,Call of Duty: Warzone,2023-04-27 21:02:12.965378+00:00,36100
198200_4_27_21,198200,1705795372,F1 22,2023-04-27 21:02:12.965378+00:00,37563
1279_4_27_21,1279,138585,Hearthstone,2023-04-27 21:02:12.965378+00:00,37799
45517_4_27_21,45517,29452,Virtual Casino,2023-04-27 21:02:12.965378+00:00,30280
126459_4_27_22,126459,516575,VALORANT,2023-04-27 22:02:14.859756+00:00,341959
1020_4_27_22,1020,32982,Grand Theft Auto V,2023-04-27 22:02:14.859756+00:00,158275
115_4_27_22,115,21779,League of Legends,2023-04-27 22:02:14.859756+00:00,106553
121_4_27_22,121,27471,Minecraft,2023-04-27 22:02:14.859756+00:00,77147
1372_4_27_22,1372,32399,Counter-Strike: Global Offensive,2023-04-27 22:02:14.859756+00:00,71545
201156_4_27_22,201156,1407096487,Star Wars Jedi: Survivor,2023-04-27 22:02:14.859756+00:00,75389
178282_4_27_22,178282,213930085,Honkai: Star Rail,2023-04-27 22:02:14.859756+00:00,60167
1905_4_27_22,1905,33214,Fortnite,2023-04-27 22:02:14.859756+00:00,43548
114795_4_27_22,114795,511224,Apex Legends,2023-04-27 22:02:14.859756+00:00,47124
3277_4_27_22,3277,263490,Rust,2023-04-27 22:02:14.859756+00:00,51581
7346_4_27_22,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-27 22:02:14.859756+00:00,46521
123_4_27_22,123,18122,World of Warcraft,2023-04-27 22:02:14.859756+00:00,36010
20313_4_27_22,20313,493159,Monopoly Plus,2023-04-27 22:02:14.859756+00:00,36015
2963_4_27_22,2963,29595,Dota 2,2023-04-27 22:02:14.859756+00:00,32637
242408_4_27_22,242408,1890315333,Counter-Strike 2,2023-04-27 22:02:14.859756+00:00,35331
111469_4_27_22,111469,510218,Among Us,2023-04-27 22:02:14.859756+00:00,34507
198200_4_27_22,198200,1705795372,F1 22,2023-04-27 22:02:14.859756+00:00,34207
131800_4_27_22,131800,512710,Call of Duty: Warzone,2023-04-27 22:02:14.859756+00:00,27244
126459_4_27_23,126459,516575,VALORANT,2023-04-27 23:02:15.455837+00:00,322452
1020_4_27_23,1020,32982,Grand Theft Auto V,2023-04-27 23:02:15.455837+00:00,147579
115_4_27_23,115,21779,League of Legends,2023-04-27 23:02:15.455837+00:00,102887
1372_4_27_23,1372,32399,Counter-Strike: Global Offensive,2023-04-27 23:02:15.455837+00:00,86300
121_4_27_23,121,27471,Minecraft,2023-04-27 23:02:15.455837+00:00,84632
1905_4_27_23,1905,33214,Fortnite,2023-04-27 23:02:15.455837+00:00,49127
114795_4_27_23,114795,511224,Apex Legends,2023-04-27 23:02:15.455837+00:00,55877
178282_4_27_23,178282,213930085,Honkai: Star Rail,2023-04-27 23:02:15.455837+00:00,51621
201156_4_27_23,201156,1407096487,Star Wars Jedi: Survivor,2023-04-27 23:02:15.455837+00:00,62150
3277_4_27_23,3277,263490,Rust,2023-04-27 23:02:15.455837+00:00,40756
7346_4_27_23,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-27 23:02:15.455837+00:00,37996
123_4_27_23,123,18122,World of Warcraft,2023-04-27 23:02:15.455837+00:00,34337
2963_4_27_23,2963,29595,Dota 2,2023-04-27 23:02:15.455837+00:00,30119
131800_4_27_23,131800,512710,Call of Duty: Warzone,2023-04-27 23:02:15.455837+00:00,24777
198200_4_27_23,198200,1705795372,F1 22,2023-04-27 23:02:15.455837+00:00,29341
45517_4_27_23,45517,29452,Virtual Casino,2023-04-27 23:02:15.455837+00:00,28266
205780_4_27_23,205780,1745202732,FIFA 23,2023-04-27 23:02:15.455837+00:00,21982
20313_4_27_23,20313,493159,Monopoly Plus,2023-04-27 23:02:15.455837+00:00,26995
1020_4_28_0,1020,32982,Grand Theft Auto V,2023-04-28 00:02:38.053317+00:00,129929
126459_4_28_0,126459,516575,VALORANT,2023-04-28 00:02:38.053317+00:00,171528
115_4_28_0,115,21779,League of Legends,2023-04-28 00:02:38.053317+00:00,84310
121_4_28_0,121,27471,Minecraft,2023-04-28 00:02:38.053317+00:00,96985
1372_4_28_0,1372,32399,Counter-Strike: Global Offensive,2023-04-28 00:02:38.053317+00:00,78260
178282_4_28_0,178282,213930085,Honkai: Star Rail,2023-04-28 00:02:38.053317+00:00,58594
1905_4_28_0,1905,33214,Fortnite,2023-04-28 00:02:38.053317+00:00,45966
114795_4_28_0,114795,511224,Apex Legends,2023-04-28 00:02:38.053317+00:00,54393
201156_4_28_0,201156,1407096487,Star Wars Jedi: Survivor,2023-04-28 00:02:38.053317+00:00,44862
3277_4_28_0,3277,263490,Rust,2023-04-28 00:02:38.053317+00:00,38376
7346_4_28_0,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-28 00:02:38.053317+00:00,35742
123_4_28_0,123,18122,World of Warcraft,2023-04-28 00:02:38.053317+00:00,26299
131800_4_28_0,131800,512710,Call of Duty: Warzone,2023-04-28 00:02:38.053317+00:00,23617
2963_4_28_0,2963,29595,Dota 2,2023-04-28 00:02:38.053317+00:00,27622
205780_4_28_0,205780,1745202732,FIFA 23,2023-04-28 00:02:38.053317+00:00,27782
45517_4_28_0,45517,29452,Virtual Casino,2023-04-28 00:02:38.053317+00:00,27458
7360_4_28_0,7360,460630,Tom Clancy's Rainbow Six Siege,2023-04-28 00:02:38.053317+00:00,25068
200165_4_28_0,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-28 00:02:38.053317+00:00,14843
1020_4_28_1,1020,32982,Grand Theft Auto V,2023-04-28 01:01:59.329854+00:00,241211
126459_4_28_1,126459,516575,VALORANT,2023-04-28 01:01:59.329854+00:00,143288
121_4_28_1,121,27471,Minecraft,2023-04-28 01:01:59.329854+00:00,92718
115_4_28_1,115,21779,League of Legends,2023-04-28 01:01:59.329854+00:00,78743
178282_4_28_1,178282,213930085,Honkai: Star Rail,2023-04-28 01:01:59.329854+00:00,62900
1372_4_28_1,1372,32399,Counter-Strike: Global Offensive,2023-04-28 01:01:59.329854+00:00,66652
1905_4_28_1,1905,33214,Fortnite,2023-04-28 01:01:59.329854+00:00,37982
114795_4_28_1,114795,511224,Apex Legends,2023-04-28 01:01:59.329854+00:00,28570
3277_4_28_1,3277,263490,Rust,2023-04-28 01:01:59.329854+00:00,38395
11198_4_28_1,11198,30921,Rocket League,2023-04-28 01:01:59.329854+00:00,33639
7346_4_28_1,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-28 01:01:59.329854+00:00,30442
18866_4_28_1,18866,491487,Dead by Daylight,2023-04-28 01:01:59.329854+00:00,19472
131800_4_28_1,131800,512710,Call of Duty: Warzone,2023-04-28 01:01:59.329854+00:00,21639
201156_4_28_1,201156,1407096487,Star Wars Jedi: Survivor,2023-04-28 01:01:59.329854+00:00,26733
123_4_28_1,123,18122,World of Warcraft,2023-04-28 01:01:59.329854+00:00,21969
200165_4_28_1,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-28 01:01:59.329854+00:00,14478
125174_4_28_1,125174,515025,Overwatch 2,2023-04-28 01:01:59.329854+00:00,15385
1020_4_28_2,1020,32982,Grand Theft Auto V,2023-04-28 02:01:47.301206+00:00,270760
126459_4_28_2,126459,516575,VALORANT,2023-04-28 02:01:47.301206+00:00,99158
121_4_28_2,121,27471,Minecraft,2023-04-28 02:01:47.301206+00:00,97323
178282_4_28_2,178282,213930085,Honkai: Star Rail,2023-04-28 02:01:47.301206+00:00,72101
115_4_28_2,115,21779,League of Legends,2023-04-28 02:01:47.301206+00:00,63668
1372_4_28_2,1372,32399,Counter-Strike: Global Offensive,2023-04-28 02:01:47.301206+00:00,61962
1905_4_28_2,1905,33214,Fortnite,2023-04-28 02:01:47.301206+00:00,37363
3277_4_28_2,3277,263490,Rust,2023-04-28 02:01:47.301206+00:00,40885
114795_4_28_2,114795,511224,Apex Legends,2023-04-28 02:01:47.301206+00:00,27868
11198_4_28_2,11198,30921,Rocket League,2023-04-28 02:01:47.301206+00:00,29732
18866_4_28_2,18866,491487,Dead by Daylight,2023-04-28 02:01:47.301206+00:00,20888
131800_4_28_2,131800,512710,Call of Duty: Warzone,2023-04-28 02:01:47.301206+00:00,24486
125174_4_28_2,125174,515025,Overwatch 2,2023-04-28 02:01:47.301206+00:00,19934
7346_4_28_2,7346,110758,The Legend of Zelda: Breath of the Wild,2023-04-28 02:01:47.301206+00:00,26936
201156_4_28_2,201156,1407096487,Star Wars Jedi: Survivor,2023-04-28 02:01:47.301206+00:00,27475
123_4_28_2,123,18122,World of Warcraft,2023-04-28 02:01:47.301206+00:00,19993
200165_4_28_2,200165,1678052513,Call of Duty: Modern Warfare II,2023-04-28 02:01:47.301206+00:00,13569
45517_4_28_2,45517,29452,Virtual Casino,2023-04-28 02:01:47.301206+00:00,23094
1020_4_28_3,1020,32982,Grand Theft Auto V,2023-04-28 03:02:02.883679+00:00,177746
126459_4_28_3,126459,516575,VALORANT,2023-04-28 03:02:02.883679+00:00,88711
121_4_28_3,121,27471,Minecraft,2023-04-28 03:02:02.883679+00:00,103255
115_4_28_3,115,21779,League of Legends,2023-04-28 03:02:02.883679+00:00,68308
